"TOA5","UED1423~CCSL026566","CR350","4380","CR350-CELL215.Std.01.07","CPU:CCSL026566v2.CRB","63306","Table1"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","SlrFD_W_Avg","Rain_mm_Tot","Strikes_Tot","Dist_km_Avg","WS_ms_S_WVT","WindDir_D1_WVT","MaxWS_ms_Max","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg","TiltWE_deg","SlrTF_MJ_Tot","CVMeta","Invalid_Wind_Tot","Pyrg_LWi_Avg"
"TS","RN","Volts","Deg C","W/m^2","mm","count","kilometers","meters/second","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees","MJ/m^2","","","W/m^2"
"","","Avg","Avg","Avg","Tot","Tot","Avg","WVc","WVc","Max","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Tot","Smp","Tot","Avg"
"2025-04-24 03:00:00",4383,12.89,8.29,0,0,0,0,6.404,284.6,10.69,7.344,8.723833,707.9367,87.4,6.866,-0.6,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,335.9833
"2025-04-24 03:10:00",4384,12.88,8.43,0,0,0,0,6.963,283.1,11.38,7.344,9.010333,707.8448,87.5,7.025,-0.1,-1,0,"013CAMPBELLCLIM50535VUE-500003772",0,328.2356
"2025-04-24 03:20:00",4385,12.89,8.53,0,0,0,0,6.945,282,11.51,7.487,9.243834,707.7683,90.1,7.167,1.9,3.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,315.0752
"2025-04-24 03:30:00",4386,12.89,8.6,0,0,0,0,5.836,279.9,10.84,7.52,9.4185,707.8568,92.7,7.219,-1.2,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,318.4551
"2025-04-24 03:40:00",4387,12.88,8.66,0,0,0,0,6.067,285.8,10.25,7.553,9.596833,707.8463,90.2,7.327,-3.6,-0.9,0,"013CAMPBELLCLIM50535VUE-500003772",0,318.6833
"2025-04-24 03:50:00",4388,12.88,8.74,0,0,0,0,6.633,293.2,12.88,7.733,9.6485,707.7281,93.3,7.44,-4.2,0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,311.3819
"2025-04-24 04:00:00",4389,12.88,8.81,0,0,0,0,6.185,297,12.89,7.747,9.765167,707.722,93.1,7.567,-2.4,0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,326.6763
"2025-04-24 04:10:00",4390,12.87,8.93,0,0,0,0,6.618,299.7,10.27,7.722,9.712833,707.7685,89.6,7.58,-0.3,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,326.6654
"2025-04-24 04:20:00",4391,12.88,8.98,0,0,0,0,6.482,291,10.17,7.601,9.466333,707.9418,90.2,7.568,-1.6,1.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,336.5921
"2025-04-24 04:30:00",4392,12.87,9.01,0,0,0,0,6.569,292.9,10.8,7.633,9.2315,708.0651,88.2,7.562,1.7,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,332.9846
"2025-04-24 04:40:00",4393,12.87,9.03,0,0,0,0,5.934,290.6,10.42,7.724,8.937667,708.1351,83.6,7.597,-2.6,-0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,338.1784
"2025-04-24 04:50:00",4394,12.87,9.04,0,0,0,0,6.629,295,11.94,7.937,8.5645,708.1898,77.9,7.68,-2.2,1.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,338.9502
"2025-04-24 05:00:00",4395,12.87,9.07,0,0,0,0,6.212,286.9,12.06,8.02,8.412833,708.2354,76.1,7.822,0.2,-0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,326.3228
"2025-04-24 05:10:00",4396,12.86,9.13,0,0,0,0,6.708,285.1,12.38,7.921,8.251833,708.2232,77.9,7.884,-0.8,1,0,"013CAMPBELLCLIM50535VUE-500003772",0,318.9568
"2025-04-24 05:20:00",4397,12.87,9.14,0,0,0,0,6.502,281.5,13.79,7.776,8.28,708.312,78.7,7.81,0,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,318.6716
"2025-04-24 05:30:00",4398,12.86,9.09,0,0,0,0,6.485,278.9,10.08,7.44,8.229667,708.2847,77.8,7.606,-0.8,-1.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,304.4814
"2025-04-24 05:40:00",4399,12.86,8.91,0,0,0,0,6.714,283.2,13.89,7.662,7.933,708.1517,75.4,7.42,-1.7,1.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,286.9389
"2025-04-24 05:50:00",4400,12.86,8.73,0,0,0,0,6.525,283.4,10.11,7.456,7.931334,708.2302,75.1,7.345,-1.5,1.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,269.3229
"2025-04-24 06:00:00",4401,12.86,8.59,0,0,0,0,6.815,283.3,10.42,7.59,7.800167,708.3435,75.3,7.31,-1.1,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,280.2666
"2025-04-24 06:10:00",4402,12.85,8.57,0,0,0,0,6.402,287.7,10.36,7.504,7.831833,708.3633,74,7.332,-2.4,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,293.6225
"2025-04-24 06:20:00",4403,12.86,8.59,0,0,0,0,6.799,291.6,11.81,7.94,7.848333,708.4952,73.1,7.466,-1.1,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,331.1755
"2025-04-24 06:30:00",4404,12.85,8.72,1.572,0,0,0,6.443,292.6,12.32,8.16,7.86,708.5435,72.8,7.774,-2.8,-0.2,9.7e-05,"013CAMPBELLCLIM50535VUE-500003772",0,331.9184
"2025-04-24 06:40:00",4405,12.87,8.91,5.425,0,0,0,6.512,293,9.96,8.35,7.763166,708.6953,70.9,8.02,-2.6,1.4,0.00033,"013CAMPBELLCLIM50535VUE-500003772",0,338.1803
"2025-04-24 06:50:00",4406,12.96,9.12,15.96,0,0,0,6.707,302,10.88,8.28,7.830166,708.9087,73.4,8.17,-0.3,-0.5,0.000979,"013CAMPBELLCLIM50535VUE-500003772",0,337.5003
"2025-04-24 07:00:00",4407,13.32,9.33,41.1,0,0,0,6.312,295.8,10.98,8.42,7.7715,709.087,70.8,8.3,-0.9,0.2,0.002484,"013CAMPBELLCLIM50535VUE-500003772",0,336.7656
"2025-04-24 07:10:00",4408,13.76,9.6,51.36,0,0,0,5.245,295,10.59,8.37,7.833333,709.2168,72,8.43,-3.1,-0.4,0.003079,"013CAMPBELLCLIM50535VUE-500003772",0,337.0707
"2025-04-24 07:20:00",4409,13.97,9.81,49.07,0,0,0,5.285,293.4,9.32,8.56,7.739666,709.3752,67.7,8.53,-0.8,1,0.002944,"013CAMPBELLCLIM50535VUE-500003772",0,339.7849
"2025-04-24 07:30:00",4410,13.96,9.99,57.08,0,0,0,5.351,293.3,9.71,8.62,7.720333,709.3817,69.9,8.68,-1.1,0,0.003433,"013CAMPBELLCLIM50535VUE-500003772",0,337.5818
"2025-04-24 07:40:00",4411,13.96,10.22,69.01,0,0,0,5.194,280.8,8.84,8.64,7.788333,709.3985,69.1,8.78,-0.8,-0.6,0.004183,"013CAMPBELLCLIM50535VUE-500003772",0,337.7861
"2025-04-24 07:50:00",4412,13.96,10.44,78.38,0,0,0,5.796,279.7,8.57,8.7,7.905334,709.4935,71.8,8.94,-0.5,-1.1,0.004671,"013CAMPBELLCLIM50535VUE-500003772",0,335.8038
"2025-04-24 08:00:00",4413,13.96,10.63,105.7,0,0,0,5.268,290.7,9.35,8.79,7.93,709.5215,69.7,9.05,-2.4,-0.1,0.006396,"013CAMPBELLCLIM50535VUE-500003772",0,334.4842
"2025-04-24 08:10:00",4414,13.94,10.88,124.2,0,0,0,5.161,286,8.9,9.07,7.8815,709.6385,68,9.32,-0.2,1.2,0.007443,"013CAMPBELLCLIM50535VUE-500003772",0,335.381
"2025-04-24 08:20:00",4415,13.93,11.11,167.3,0,0,0,5.635,287,9.54,9.27,7.916667,709.6686,66.3,9.61,-1.3,-0.8,0.010118,"013CAMPBELLCLIM50535VUE-500003772",0,334.9895
"2025-04-24 08:30:00",4416,13.93,11.37,184.5,0,0,0,5.739,290.1,10.04,9.61,7.865167,709.8268,66.6,9.99,-0.3,0.5,0.011051,"013CAMPBELLCLIM50535VUE-500003772",0,326.3008
"2025-04-24 08:40:00",4417,13.93,11.66,217.5,0,0,0,5.211,286.6,9.35,9.87,7.939833,709.92,64,10.35,-1,0.2,0.013092,"013CAMPBELLCLIM50535VUE-500003772",0,334.5997
"2025-04-24 08:50:00",4418,13.93,12,290.9,0,0,0,5.533,283.1,9.45,10.28,8.030334,710.0319,64.3,10.83,-3.1,-0.2,0.017552,"013CAMPBELLCLIM50535VUE-500003772",0,330.959
"2025-04-24 09:00:00",4419,13.89,12.45,316,0,0,0,6.088,279.5,10.56,10.57,8.014833,710.0568,62.7,11.43,-2,0.5,0.018883,"013CAMPBELLCLIM50535VUE-500003772",0,320.5133
"2025-04-24 09:10:00",4420,13.89,12.93,265.3,0,0,0,6.277,276.8,11.16,10.3,7.802833,710.1119,61.1,11.53,-1.4,-0.5,0.015921,"013CAMPBELLCLIM50535VUE-500003772",0,325.9694
"2025-04-24 09:20:00",4421,13.89,13.17,261.4,0,0,0,5.939,283.1,10.52,10.3,7.758333,710.2018,61.5,11.47,-1.5,-0.7,0.015708,"013CAMPBELLCLIM50535VUE-500003772",0,325.3911
"2025-04-24 09:30:00",4422,13.89,13.28,299.2,0,0,0,6.233,275.4,12.25,10.42,7.7865,710.2565,60.4,11.56,-0.7,1.9,0.017962,"013CAMPBELLCLIM50535VUE-500003772",0,332.7554
"2025-04-24 09:40:00",4423,13.9,13.41,287.7,0,0,0,6.899,281.2,11.15,10.36,7.519833,710.2048,59.6,11.63,0,-1.5,0.017233,"013CAMPBELLCLIM50535VUE-500003772",0,329.8122
"2025-04-24 09:50:00",4424,13.87,13.49,282.8,0,0,0,5.58,277.7,11,10.41,7.511667,710.2268,59.7,11.59,1.2,0.6,0.017002,"013CAMPBELLCLIM50535VUE-500003772",0,336.7053
"2025-04-24 10:00:00",4425,13.87,13.59,299.4,0,0,0,7.229,267.6,11.59,10.46,7.530167,710.1935,59.4,11.71,-2.8,-0.7,0.017971,"013CAMPBELLCLIM50535VUE-500003772",0,340.8242
"2025-04-24 10:10:00",4426,13.87,13.74,404.9,0,0,0,5.816,278.7,11.04,10.72,7.630167,710.2098,59.6,11.91,-2.4,-1,0.024476,"013CAMPBELLCLIM50535VUE-500003772",0,345.9689
"2025-04-24 10:20:00",4427,13.87,13.99,431.3,0,0,0,6.089,277.4,10.22,11.12,7.7935,710.175,57,12.43,-1.5,0.5,0.025855,"013CAMPBELLCLIM50535VUE-500003772",0,346.1582
"2025-04-24 10:30:00",4428,13.87,14.35,551.4,0,0,0,5.824,279.4,10.27,11.63,7.9435,710.1615,56.1,12.96,0,-0.5,0.0332,"013CAMPBELLCLIM50535VUE-500003772",0,336.7468
"2025-04-24 10:40:00",4429,13.84,14.85,679.5,0,0,0,5.137,277.5,9.94,12.52,8.2755,710.1469,59,13.74,-0.8,0.6,0.040719,"013CAMPBELLCLIM50535VUE-500003772",0,332.4308
"2025-04-24 10:50:00",4430,13.84,15.52,731.7,0,0,0,5.316,270.1,10.38,12.63,8.453333,710.1432,55.9,14.37,-1.7,-1.5,0.044178,"013CAMPBELLCLIM50535VUE-500003772",0,321.0349
"2025-04-24 11:00:00",4431,13.81,16.11,627.1,0,0,0,5.817,273.8,9.99,12.27,8.416833,710.1866,61.1,14.61,-1.5,1.4,0.037274,"013CAMPBELLCLIM50535VUE-500003772",0,338.6664
"2025-04-24 11:10:00",4432,13.81,16.45,499.2,0,0,0,6.511,281.3,12.35,11.66,8.066334,710.1685,61,14.26,-0.9,-0.6,0.029939,"013CAMPBELLCLIM50535VUE-500003772",0,346.8311
"2025-04-24 11:20:00",4433,13.81,16.48,582,0,0,0,4.918,283.5,10.74,12.06,8.196834,710.1698,58.4,14.14,-1.7,-0.8,0.03507,"013CAMPBELLCLIM50535VUE-500003772",0,348.6104
"2025-04-24 11:30:00",4434,13.81,16.58,663.3,0,0,0,5.15,270.2,9.66,12.39,8.2955,710.0817,55.6,14.43,-0.8,-0.1,0.039773,"013CAMPBELLCLIM50535VUE-500003772",0,342.9026
"2025-04-24 11:40:00",4435,13.8,16.85,671.7,0,0,0,5.178,278.3,8.89,12.57,8.322333,709.9915,58.4,14.8,-1.9,-0.2,0.040391,"013CAMPBELLCLIM50535VUE-500003772",0,329.1624
"2025-04-24 11:50:00",4436,13.78,17.1,691.2,0,0,0,4.986,280.9,11.74,12.58,8.227667,709.8947,61.4,14.78,-1.9,-2,0.041484,"013CAMPBELLCLIM50535VUE-500003772",0,342.3681
"2025-04-24 12:00:00",4437,13.78,17.29,640.1,0,0,0,5.582,278.7,11.3,12.57,8.555166,709.7599,59.4,15,-1.9,0.5,0.038494,"013CAMPBELLCLIM50535VUE-500003772",0,334.477
"2025-04-24 12:10:00",4438,13.78,17.55,941,0,0,0,5.983,271.5,10.82,12.93,8.512834,709.6617,57.1,15.2,-2.4,-0.7,0.05664,"013CAMPBELLCLIM50535VUE-500003772",0,321.9142
"2025-04-24 12:20:00",4439,13.79,17.87,1062,0,0,0,5.669,277.7,10.76,13.33,8.662833,709.5698,54.4,15.58,-1,0.3,0.063738,"013CAMPBELLCLIM50535VUE-500003772",0,298.318
"2025-04-24 12:30:00",4440,13.77,18.17,987,0,0,0,5.41,268.3,9.36,13.41,9.225833,709.5182,63.1,15.61,-1.2,0.7,0.059162,"013CAMPBELLCLIM50535VUE-500003772",0,285.7813
"2025-04-24 12:40:00",4441,13.76,18.3,952,0,0,0,5.632,274.8,10.43,13.3,9.975166,709.4765,69.9,15.48,2.1,-0.8,0.056943,"013CAMPBELLCLIM50535VUE-500003772",0,292.5914
"2025-04-24 12:50:00",4442,13.76,18.29,853,0,0,0,6.707,271.1,11.05,12.58,9.467834,709.35,64.6,15.19,0.5,2.4,0.051105,"013CAMPBELLCLIM50535VUE-500003772",0,300.4398
"2025-04-24 13:00:00",4443,13.76,18.07,855,0,0,0,6.537,266.5,10.84,12.55,9.194834,709.253,67.4,14.8,-1.3,-0.6,0.051553,"013CAMPBELLCLIM50535VUE-500003772",0,293.3908
"2025-04-24 13:10:00",4444,13.76,17.96,990,0,0,0,5.578,262.8,10.11,13.14,9.652333,709.108,60.7,15.1,-2.4,0.4,0.059366,"013CAMPBELLCLIM50535VUE-500003772",0,290.534
"2025-04-24 13:20:00",4445,13.76,18.02,878,0,0,0,6.72,261.1,10.83,12.7,9.862667,708.975,72.9,15.36,-2,-0.7,0.052554,"013CAMPBELLCLIM50535VUE-500003772",0,305.0717
"2025-04-24 13:30:00",4446,13.76,18.03,539.3,0,0,0,4.4,268,9.07,12.84,10.45583,709.0045,75.4,15.01,-2.3,-0.9,0.032733,"013CAMPBELLCLIM50535VUE-500003772",0,330.5905
"2025-04-24 13:40:00",4447,13.76,18.02,746.6,0,0,0,3.79,265.9,8.03,13.28,10.42017,708.785,72.2,15.52,-1.5,0.6,0.044273,"013CAMPBELLCLIM50535VUE-500003772",0,326.4411
"2025-04-24 13:50:00",4448,13.76,18.19,361,0,0,0,4.708,264.5,10.66,12.4,10.34583,708.7685,71.5,15.47,-1.1,0.1,0.021287,"013CAMPBELLCLIM50535VUE-500003772",0,332.3749
"2025-04-24 14:00:00",4449,13.76,18.12,730.5,0,0,0,3.342,279.5,6.9,12.99,10.3425,708.5276,65.4,15.27,-1.2,-0.5,0.044422,"013CAMPBELLCLIM50535VUE-500003772",0,335.5491
"2025-04-24 14:10:00",4450,13.76,18.29,442.9,0,0,0,4.023,281.3,7.7,12.62,11.05567,708.5535,74.9,15.73,-1.4,0.1,0.026048,"013CAMPBELLCLIM50535VUE-500003772",0,346.3151
"2025-04-24 14:20:00",4451,13.76,18.35,719.7,0,0,0,4.356,273.6,8.35,12.43,11.01283,708.2567,75.2,15.45,0,0.4,0.043146,"013CAMPBELLCLIM50535VUE-500003772",0,309.1965
"2025-04-24 14:30:00",4452,13.76,18.3,807,0,0,0,5.121,272.8,9.48,13.06,11.054,708.049,69.9,15.78,-1.1,-0.2,0.048997,"013CAMPBELLCLIM50535VUE-500003772",0,297.7708
"2025-04-24 14:40:00",4453,13.76,18.46,675.7,0,0,0,6.081,263.5,10.21,12.88,11.30767,707.9999,75.1,16.34,-2.9,-0.9,0.040488,"013CAMPBELLCLIM50535VUE-500003772",0,299.3414
"2025-04-24 14:50:00",4454,13.76,18.47,698,0,0,0,4.84,270.9,9.67,13.12,11.112,707.8455,77.8,16.08,-1.3,0.5,0.041262,"013CAMPBELLCLIM50535VUE-500003772",0,291.0105
"2025-04-24 15:00:00",4455,13.76,18.45,642.8,0,0,0,5.128,271.7,9.82,12.65,11.3055,707.7258,79.2,16.01,-0.7,0.2,0.039155,"013CAMPBELLCLIM50535VUE-500003772",0,284.3506
"2025-04-24 15:10:00",4456,13.76,18.38,755.6,0,0,0,5.872,275,9.81,12.52,11.3585,707.4496,79.3,16.06,-1.9,-0.2,0.045333,"013CAMPBELLCLIM50535VUE-500003772",0,282.9461
"2025-04-24 15:20:00",4457,13.76,18.31,714.3,0,0,0,6.409,273.5,10.29,12.58,11.45533,707.3149,80,16.11,-1.4,-1.1,0.042802,"013CAMPBELLCLIM50535VUE-500003772",0,280.3379
"2025-04-24 15:30:00",4458,13.76,18.24,677.1,0,0,0,5.435,272.3,11.63,12.64,11.5005,707.2565,73.9,16.15,-2.6,-0.2,0.04056,"013CAMPBELLCLIM50535VUE-500003772",0,278.8368
"2025-04-24 15:40:00",4459,13.76,18.2,640.7,0,0,0,4.889,276.4,9.4,12.8,11.59033,707.1783,82.2,16.45,-0.7,0.2,0.038421,"013CAMPBELLCLIM50535VUE-500003772",0,279.413
"2025-04-24 15:50:00",4460,13.76,18.28,617,0,0,0,4.174,270.5,8.01,12.92,12.17383,707.1198,79.6,16.69,-0.5,0.5,0.037041,"013CAMPBELLCLIM50535VUE-500003772",0,285.2645
"2025-04-24 16:00:00",4461,13.76,18.32,536.1,0,0,0,5.076,273.1,9.49,12.41,11.99567,707.1967,82.6,16.53,-2.8,-0.4,0.032136,"013CAMPBELLCLIM50535VUE-500003772",0,289.6781
"2025-04-24 16:10:00",4462,13.76,18.28,478.9,0,0,0,4.469,281.6,9.53,12.42,11.88533,707.3345,82.9,16.32,-1.4,-0.5,0.028321,"013CAMPBELLCLIM50535VUE-500003772",0,300.0768
"2025-04-24 16:20:00",4463,13.76,18.09,362.4,0,0,0,4.728,280,9.33,11.84,11.90667,707.364,90.3,15.44,-1,1,0.022063,"013CAMPBELLCLIM50535VUE-500003772",0,282.6219
"2025-04-24 16:30:00",4464,13.76,17.76,450.7,0,0,0,3.977,288.7,7.14,11.83,11.97633,707.1934,85.6,15.76,-0.7,-0.1,0.026975,"013CAMPBELLCLIM50535VUE-500003772",0,274.3863
"2025-04-24 16:40:00",4465,13.79,17.59,419.5,0,0,0,3.596,280.1,7.52,11.86,12.11883,707.2734,88.7,15.87,-0.3,-0.4,0.025134,"013CAMPBELLCLIM50535VUE-500003772",0,284.1355
"2025-04-24 16:50:00",4466,13.79,17.49,364.4,0,0,0,4.428,284.4,7.98,11.39,11.89267,707.2485,89.6,15.77,-1.6,-0.2,0.02182,"013CAMPBELLCLIM50535VUE-500003772",0,270.9897
"2025-04-24 17:00:00",4467,13.79,17.27,325.8,0,0,0,4.835,282,9.32,11.2,11.6365,707.2885,88.1,15.32,-1.3,-0.4,0.019516,"013CAMPBELLCLIM50535VUE-500003772",0,270.1536
"2025-04-24 17:10:00",4468,13.79,17.03,284.8,0,0,0,3.521,295.4,7.16,11.18,11.66983,707.4116,89.7,14.99,-1.1,0,0.01705,"013CAMPBELLCLIM50535VUE-500003772",0,269.509
"2025-04-24 17:20:00",4469,13.79,16.74,245.3,0,0,0,3.843,294.9,7.46,11.05,11.55983,707.4283,90.3,14.8,-1.9,-0.2,0.014679,"013CAMPBELLCLIM50535VUE-500003772",0,267.5052
"2025-04-24 17:30:00",4470,13.79,16.4,178.4,0,0,0,3.908,297.1,7.74,10.79,11.39317,707.5903,88.5,14.27,-1.2,0.7,0.010669,"013CAMPBELLCLIM50535VUE-500003772",0,266.4507
"2025-04-24 17:40:00",4471,13.82,15.96,105.2,0,0,0,3.438,300.9,6.66,10.65,11.31967,707.795,87.6,13.49,-1.4,0.5,0.006277,"013CAMPBELLCLIM50535VUE-500003772",0,265.6469
"2025-04-24 17:50:00",4472,13.82,15.44,79.09,0,0,0,3.681,289.4,7.47,10.46,11.2065,707.8475,88.7,12.69,-1.5,-0.4,0.00464,"013CAMPBELLCLIM50535VUE-500003772",0,264.853
"2025-04-24 18:00:00",4473,13.84,14.81,24.77,0,0,0,4.402,289.7,7.4,10.08,10.98117,708.0966,89,11.38,-1.4,-0.5,0.00148,"013CAMPBELLCLIM50535VUE-500003772",0,263.2209
"2025-04-24 18:10:00",4474,13.79,14.09,20.96,0,0,0,5.452,300.8,8.6,9.55,10.6715,708.0966,91.3,10.42,-2,-1.2,0.001256,"013CAMPBELLCLIM50535VUE-500003772",0,262.4862
"2025-04-24 18:20:00",4475,13.83,13.36,16.99,0,0,0,5.93,306.7,9.16,9.26,10.71333,708.1102,92.1,9.76,0.5,-1.4,0.001014,"013CAMPBELLCLIM50535VUE-500003772",0,268.1921
"2025-04-24 18:30:00",4476,13.45,12.71,10.29,0,0,0,5.91,308.4,8.74,9.14,10.70333,708.2435,93.3,9.35,-0.7,-1.7,0.00061,"013CAMPBELLCLIM50535VUE-500003772",0,269.26
"2025-04-24 18:40:00",4477,13.16,12.16,2.41,0,0,0,5.915,321.3,8.47,8.98,10.64333,708.3,93.6,9.05,-0.7,0,0.000141,"013CAMPBELLCLIM50535VUE-500003772",0,278.4868
"2025-04-24 18:50:00",4478,13.1,11.71,0.032,0,0,0,5.995,320.5,9.2,8.97,10.58967,708.3901,91.4,8.86,-1.8,0.4,1e-06,"013CAMPBELLCLIM50535VUE-500003772",0,296.4666
"2025-04-24 19:00:00",4479,13.08,11.37,0,0,0,0,5.563,311.7,8.12,9.1,10.29433,708.4803,87.2,8.83,-1.2,1,0,"013CAMPBELLCLIM50535VUE-500003772",0,295.5627
"2025-04-24 19:10:00",4480,13.06,11.17,0,0,0,0,5.505,317.7,8.48,9.08,10.02467,708.595,85.4,8.85,-0.5,0.9,0,"013CAMPBELLCLIM50535VUE-500003772",0,276.1404
"2025-04-24 19:20:00",4481,13.06,10.96,0,0,0,0,4.541,319,6.4,9.03,9.863167,708.6618,85.8,8.81,-1.2,1.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,272.2672
"2025-04-24 19:30:00",4482,13.05,10.73,0,0,0,0,4.866,325.9,7.55,9.03,9.647834,708.69,83.6,8.74,-1.5,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,265.8415
"2025-04-24 19:40:00",4483,13.04,10.53,0,0,0,0,4.539,317,6.61,9.1,9.5385,708.7687,84.1,8.72,-1,-0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,269.4078
"2025-04-24 19:50:00",4484,13.04,10.36,0,0,0,0,3.513,297.1,5.75,8.79,9.528167,708.995,85.4,8.66,-0.5,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,265.8317
"2025-04-24 20:00:00",4485,13.03,10.2,0,0,0,0,4.017,300.2,6.77,8.72,9.540167,708.9702,85.2,8.52,-1,-0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,266.9865
"2025-04-24 20:10:00",4486,13.02,10.12,0,0,0,0,5.747,303.6,8.2,8.75,9.703834,709,88.5,8.45,-1.2,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,284.3294
"2025-04-24 20:20:00",4487,13.02,10.06,0,0,0,0,4.988,300.4,6.72,8.87,9.786334,709.0319,83.8,8.51,1.2,-0.9,0,"013CAMPBELLCLIM50535VUE-500003772",0,290.5588
"2025-04-24 20:30:00",4488,13.02,10.05,0,0,0,0,5.212,304,7.21,9.04,9.532666,709.1268,80.6,8.63,-1.5,0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,295.062
"2025-04-24 20:40:00",4489,13.01,10.06,0,0,0,0,5.041,295.9,6.86,9.1,9.077666,709.262,76.7,8.72,-1.1,-0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,296.3033
"2025-04-24 20:50:00",4490,13.01,10.08,0,0,0,0,3.95,294.2,6.53,9.02,8.845,709.4,78.6,8.78,-0.9,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,302.3274
"2025-04-24 21:00:00",4491,13,10.1,0,0,0,0,4.785,303,7.58,8.83,8.953333,709.4,79.4,8.74,-1.5,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,311.1355
"2025-04-24 21:10:00",4492,12.98,10.19,0,0,0,0,5.155,298.9,8.68,8.88,8.9465,709.4619,77.2,8.67,-1.8,0.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,319.4165
"2025-04-24 21:20:00",4493,13,10.24,0,0,0,0,5.242,303.8,8.26,8.92,8.823167,709.5117,76.2,8.73,-1.6,0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,320.1675
"2025-04-24 21:30:00",4494,12.99,10.24,0,0,0,0,4.804,306,7.47,8.91,8.678333,709.6353,76.5,8.74,-1.4,0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,319.4601
"2025-04-24 21:40:00",4495,12.99,10.24,0,0,0,0,4.705,304.9,7.74,8.94,8.671667,709.7335,77.3,8.76,-1.5,-0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,318.2323
"2025-04-24 21:50:00",4496,12.99,10.22,0,0,0,0,5.077,302.7,8.72,8.82,8.700167,709.7634,78.1,8.74,-0.7,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,319.477
"2025-04-24 22:00:00",4497,12.99,10.2,0,0,0,0,5.505,308.2,10.06,8.81,8.860333,709.7467,80.2,8.69,-2.3,0.7,0,"013CAMPBELLCLIM50535VUE-500003772",0,320.5593
"2025-04-24 22:10:00",4498,12.98,10.22,0,0,0,0,5.352,305.1,8.67,8.79,8.941667,709.7283,79.9,8.67,-1,-1.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,321.473
"2025-04-24 22:20:00",4499,12.98,10.2,0,0,0,0,5.34,296.2,8.12,8.67,9.096833,709.927,80.9,8.63,0.7,0.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,319.6416
"2025-04-24 22:30:00",4500,12.98,10.16,0,0,0,0,4.738,298.9,8.4,8.75,9.267167,709.9902,83.7,8.6,-1.7,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,310.032
"2025-04-24 22:40:00",4501,12.98,10.15,0,0,0,0,4.915,295.3,7.96,8.7,9.378333,709.9446,83.3,8.6,-0.3,1.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,298.1934
"2025-04-24 22:50:00",4502,12.98,10.09,0,0,0,0,5.281,301,10.09,8.63,9.37,709.8815,85.1,8.51,-0.4,0.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,292.4247
"2025-04-24 23:00:00",4503,12.98,9.99,0,0,0,0,5.4,302,8.7,8.31,9.294666,709.7515,84.3,8.36,-0.6,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,277.1322
"2025-04-24 23:10:00",4504,12.96,9.89,0,0,0,0,5.749,300.4,9.7,8.33,9.1865,709.6599,83.6,8.2,-1.3,0.9,0,"013CAMPBELLCLIM50535VUE-500003772",0,279.0168
"2025-04-24 23:20:00",4505,12.97,9.73,0,0,0,0,6.164,313.3,9.69,8.35,8.905833,709.6033,78.3,8.12,-2.3,-0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,265.0366
